country,year,total_population,urban_pop_ratio,forest_area_ratio,gdp_growth_rate,gdp_growth_usd,co2_emission_kt,agri_land_ratio,methane_emission_kt,livestock_prod_ind,food_prod_ind,name,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude,num_of_weather_station,land_area_sq_km,country.1,year.1,HWF,HWD,HWN,HWA,HWM,temp_mean,temp_median,is_hw_happend
FJ,2004,817864.0,49.479,56.5505199781062,5.29999970460935,2708078476.63012,1470.00002861023,19.0804597701149,769.999980926514,98.51,134.51,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2004,,,,,,25.655792349726777,25.7,False
FJ,2005,821606.0,49.871,56.915982484948,0.700000402432437,2980484920.16558,1289.99996185303,18.7629994526546,769.999980926514,100.77,137.44,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2005,,,,,,25.759812785388128,25.95,False
FJ,2006,827869.0,50.264,57.2814449917898,1.85248387199486,3076305452.86506,1379.99999523163,18.4455391351943,769.999980926514,104.86,144.97,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2006,,,,,,25.39911415525114,25.700000000000003,False
FJ,2007,836185.0,50.657,57.6469074986316,-0.850654310045826,3378314599.76402,1259.99999046326,18.128078817734,769.999980926514,106.74,130.53,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2007,,,,,,26.24855707762557,26.35,False
FJ,2008,845356.0,51.146,58.0123700054735,1.03279422025967,3523185919.55826,970.000028610229,17.8106185002737,769.999980926514,107.25,128.75,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2008,,,,,,25.91789162112933,26.05,False
FJ,2009,853636.0,51.658,58.3778325123153,-1.38603770763581,2870624635.68032,970.000028610229,17.504105090312,769.999980926514,68.44,111.21,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2009,,,,,,25.49497716894977,25.5,False
FJ,2010,859816.0,52.171,58.7432950191571,2.95467242212241,3140508835.9485,1159.9999666214,17.4657909140668,759.999990463257,80.62,89.29,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2010,,,,,,26.177054794520547,26.325,False
FJ,2011,863451.0,52.683,59.1087027914614,2.70514302901049,3774530615.65916,1110.00001430511,17.4274767378216,759.999990463257,95.99,107.2,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2011,,,,,,25.734908675799087,26.05,False
FJ,2012,865065.0,53.196,59.4741105637657,1.41131438177968,3972012570.53467,1029.99997138977,17.3891625615764,759.999990463257,102.45,88.4,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2012,,,,,,25.147572859744994,25.5,False
FJ,2013,865602.0,53.706,59.8395183360701,4.73421948956532,4190143206.25611,1129.99999523163,17.3508483853311,769.999980926514,90.42,99.95,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2013,,,,,,25.682936073059363,26.020000000000003,False
FJ,2014,866447.0,54.216,60.2049261083744,5.60351440618308,4856963229.83999,1289.99996185303,17.3125342090859,360.000014305115,108.29,107.57,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2014,,,,,,25.379105022831048,25.6,False
FJ,2015,868632.0,54.726,60.5703338806787,4.50120041028764,4682546863.08162,1379.99999523163,17.2742200328407,370.000004768372,112.4,109.42,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2015,,,,,,25.241132420091326,25.46,False
FJ,2016,872406.0,55.235,60.935960591133,2.44565179664174,4930204229.72263,1519.99998092651,17.2359058565955,370.000004768372,79.3,83.01,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2016,,,,,,25.974367030965393,26.0,False
FJ,2017,877460.0,55.742,61.3015873015873,5.35336455965106,5353404422.08138,1649.99997615814,17.1975916803503,400.000005960464,142.66,112.8,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2017,,,,,,25.981762557077626,26.23333333333333,False
FJ,2018,883490.0,56.248,61.6672140120416,3.81235122208518,5581371850.14851,1629.99999523163,17.1592775041051,409.999996423721,146.23,117.85,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2018,,,,,,25.75404109589041,25.9,False
FJ,2019,889955.0,56.75,62.0328407224959,-0.445563314095537,5496264765.78411,1629.99999523163,17.1209633278599,449.999988079071,141.37,120.29,Fiji,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149,22,18270.0,FJ,2019,,,,,,25.91271641791045,25.86,False
FR,1980,55161510.0,73.282,,1.57874525990584,701288419745.421,,57.9327423543463,,104.48,97.16,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1980,,,,,,10.87879011378745,10.636956521739126,False
FR,1981,55430278.0,73.352,,1.06901983853727,615552202776.101,,57.8688231190395,,106.28,94.27,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1981,6.0,3.0,2.0,38.6,34.5875,11.60032203561782,11.888636363636362,True
FR,1982,55718940.0,73.425,,2.50539661637579,584877732308.614,,57.7939463005373,,106.2,100.87,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1982,,,,,,12.724976773020918,11.7875,False
FR,1983,56023775.0,73.5,,1.24086486211559,559869179791.72,,57.6460189273987,,107.06,96.63,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1983,,,,,,12.411838510093428,11.806249999999997,False
FR,1984,56337675.0,73.575,,1.51372160344316,530683779929.445,,57.5419218870419,,109.79,103.52,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1984,,,,,,11.903847872140998,11.928571428571427,False
FR,1985,56654703.0,73.65,,1.62278136715794,553138414367.061,,57.421388471892,,107.59,102.02,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1985,,,,,,11.684267433195613,11.89387755102041,False
FR,1986,56976126.0,73.725,,2.33727634979969,771470783218.108,,57.3355540701943,,108.58,100.77,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1986,,,,,,11.993265550651115,11.640425531914897,False
FR,1987,57302642.0,73.8,,2.56190033450119,934173305685.911,,57.2588509878261,,109.0,103.88,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1987,3.0,3.0,1.0,39.3,36.8,11.964665560025193,12.331914893617022,True
FR,1988,57627106.0,73.875,,4.74314219356484,1018847043277.17,,56.303714985956,,107.42,101.58,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1988,,,,,,12.691816031252493,13.107910529187127,False
FR,1989,57940199.0,73.95,,4.34386106267613,1025211803413.53,,56.1409948755036,,105.09,100.87,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1989,5.0,5.0,1.0,37.9,36.333333333333336,12.946833685892452,13.056521739130435,True
FR,1990,58235716.0,74.056,26.3639451682537,2.92393508123074,1269179616913.63,356240.0,55.8705251969626,70709.9990844727,106.65,102.23,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1990,4.0,4.0,1.0,38.3,36.48,13.270983363186632,13.22291666666666,True
FR,1991,58559309.0,74.229,26.5195428496291,1.04817584704435,1269276828275.78,380650.0,55.673471325831,70620.002746582,107.32,98.53,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1991,,,,,,12.273057495913818,11.687500000000004,False
FR,1992,58851216.0,74.401,26.6751405310045,1.59934267687127,1401465923172.24,368590.0,55.4897491809207,70080.0018310547,105.36,102.51,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1992,10.0,6.0,2.0,37.5,35.32714285714286,12.42674903107556,11.606227836879432,True
FR,1993,59106758.0,74.572,26.8307382123799,-0.628666351905437,1322815612694.0,349420.0,55.3199066413912,70220.0012207031,104.94,97.03,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1993,,,,,,12.093384113157464,12.076595744680851,False
FR,1994,59327200.0,74.743,26.9863358937553,2.35834218111899,1393982750472.59,344400.0,55.1621174433767,70230.0033569336,106.52,98.19,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1994,5.0,5.0,1.0,36.7,35.31666666666666,13.202904815012168,12.338297872340425,True
FR,1995,59541904.0,74.912,27.1419335751307,2.10669525325974,1601094756209.75,352240.0,55.0622208099115,70739.9978637695,109.05,100.37,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1995,,,,,,12.81143593424567,12.37872340425532,False
FR,1996,59753095.0,75.082,27.2975312565061,1.41299367250002,1605675086549.56,367900.0,54.963785187539,71269.9966430664,111.38,106.04,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1996,4.0,4.0,1.0,34.0,33.260000000000005,11.91698288698787,12.164893617021278,True
FR,1997,59964841.0,75.25,27.4531289378815,2.33629652937944,1452884917959.09,359070.0,54.860236026342,70459.9990844727,112.62,106.82,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1997,8.0,8.0,1.0,35.9,33.62222222222223,13.083918953566162,12.504255319148935,True
FR,1998,60186284.0,75.417,27.6087266192569,3.58865942535427,1503108739159.44,381110.0,54.7513906999339,70699.9969482422,112.12,107.35,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1998,11.0,6.0,2.0,40.7,36.69285714285714,12.545307002704842,12.195744680851066,True
FR,1999,60496708.0,75.614,27.7643243006323,3.42137379882455,1493151737698.46,374900.0,54.6584338691592,70809.9975585938,109.31,107.81,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,1999,,,,,,12.878629935075933,13.286597938144329,False
FR,2000,60912500.0,75.871,27.9198709929561,3.92366922704063,1365639660792.16,373120.0,54.4360781420356,73110.0006103516,103.28,103.61,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2000,5.0,5.0,1.0,35.8,34.666666666666664,12.844811595477315,12.312778720996043,True
FR,2001,61357432.0,76.127,28.1264210589754,1.98372141863292,1377657339291.34,376730.0,54.2642270260991,73400.0015258789,104.21,99.43,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2001,3.0,3.0,1.0,37.6,36.5,12.582786831144785,12.928421052631576,True
FR,2002,61805266.0,76.38,28.3329711249947,1.13553148214601,1501409382971.38,371019.989013672,54.0768526956519,72089.9963378906,105.22,104.55,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2002,6.0,6.0,1.0,37.1,35.32857142857143,12.79457672857005,12.258333333333333,True
FR,2003,62244880.0,76.632,28.5238935727102,0.823160756684118,1844544792036.86,376709.991455078,53.9083390676934,70949.9969482422,103.26,96.04,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2003,,,,,,13.22837231791099,12.753684210526318,False
FR,2004,62704901.0,76.883,28.7460712570334,2.82975292869891,2119633181634.37,377790.008544922,53.7987132168301,70269.9966430664,101.4,104.28,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2004,7.0,4.0,2.0,39.5,35.322500000000005,12.41465837108255,12.043400123941339,True
FR,2005,63179356.0,77.13,28.9531500830051,1.66321998030079,2196945232435.8,380660.003662109,53.675507755357,69559.9975585938,100.93,100.33,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2005,3.0,3.0,1.0,37.4,35.5,12.356634205633535,12.850393700787398,True
FR,2006,63621376.0,77.377,29.1597039212356,2.44932360111885,2320536221304.7,371549.987792969,53.5336047206044,68879.997253418,96.0,96.06,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2006,,,,,,13.042273417971474,13.746496815286628,False
FR,2007,64016227.0,77.621,29.3662577594661,2.42473624337305,2660591246211.77,362829.986572266,53.338921792617,69080.0018310547,97.21,95.07,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2007,,,,,,12.71194075023463,13.115131578947375,False
FR,2008,64374979.0,77.868,29.5728115976967,0.254945960124005,2930303780828.12,357989.990234375,53.1635975797953,69209.9990844727,99.42,99.82,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2008,4.0,4.0,1.0,36.2,35.17999999999999,12.36440402675999,11.802644634556035,True
FR,2009,64707035.0,78.117,29.7793654359272,-2.87331382849631,2700887366932.03,343730.010986328,52.9988658714983,68000.0,97.83,101.0,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2009,,,,,,12.759628722424724,12.887096774193544,False
FR,2010,65027505.0,78.369,29.9859192741578,1.94943762312663,2645187882116.67,347779.998779297,52.8279247639972,67930.0003051758,99.43,98.65,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2010,4.0,4.0,1.0,39.1,36.86,11.730204177868895,11.912804878048783,True
FR,2011,65342789.0,78.622,30.1382321840466,2.19270063266654,2865157541994.17,335140.014648438,52.7408105457514,65519.9966430664,101.16,100.99,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2011,,,,,,13.37186859748705,14.17625,False
FR,2012,65659814.0,78.878,30.2905450939354,0.313134751077172,2683671716967.19,338420.013427734,52.6790818124871,64940.0024414063,98.64,97.86,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2012,,,,,,12.508571024689303,12.397825867635186,False
FR,2013,65998685.0,79.135,30.4428580038243,0.576326674771792,2811876903329.03,338559.997558594,52.549232317366,64849.9984741211,96.66,96.33,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2013,8.0,8.0,1.0,37.3,35.49999999999999,12.184252896606928,11.889873417721518,True
FR,2014,66312067.0,79.394,30.5951709137131,0.956183052371557,2855964488590.19,306100.006103516,52.5360830014044,63689.998626709,99.19,102.5,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2014,,,,,,13.415334079427838,13.143636363636364,False
FR,2015,66548272.0,79.655,30.7474838236019,1.1129123405747,2439188643162.5,311299.987792969,52.4637617636155,63110.0006103516,100.2,102.23,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2015,,,,,,13.222428342386461,13.062589928057552,False
FR,2016,66724104.0,79.917,30.8997967334908,1.09546440372048,2472964344587.17,313920.013427734,52.4475461002233,62200.0007629395,100.61,95.27,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2016,3.0,3.0,1.0,37.7,37.4,12.771722852468004,11.770593844158814,True
FR,2017,66918020.0,80.18,31.0521096433796,2.29141999417021,2595151045197.65,317829.986572266,52.410066897145,61299.9992370605,99.19,101.36,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2017,,,,,,13.012426169386375,12.458064516129031,False
FR,2018,67101930.0,80.444,31.2044225532684,1.86506607081999,2790956878746.66,307049.987792969,52.3417653321937,60560.001373291,98.94,97.03,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2018,3.0,3.0,1.0,37.9,36.075,13.499685488911592,13.116666666666664,True
FR,2019,67248926.0,80.709,31.3567354631573,1.84297181445896,2728870246705.88,300519.989013672,52.2706969320089,59659.9998474121,97.8,97.88,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566,223,547557.0,FR,2019,3.0,3.0,1.0,41.6,39.6,13.776658833685238,13.54645161290322,True
FO,1980,43339.0,31.186,,,,,69.1489971346705,,85.04,84.92,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1980,,,,,,,,False
FO,1981,43725.0,31.101,,,,,69.1489971346705,,85.04,84.92,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1981,,,,,,,,False
FO,1982,44101.0,31.017,,,,,69.1489971346705,,85.04,84.92,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1982,,,,,,,,False
FO,1983,44483.0,30.933,,,,,69.1489971346705,,79.97,80.64,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1983,,,,,,,,False
FO,1984,44895.0,30.849,,,,,69.1489971346705,,85.49,85.68,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1984,,,,,,,,False
FO,1985,45328.0,30.766,,,,,69.1489971346705,,85.88,86.4,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1985,,,,,,,,False
FO,1986,45812.0,30.682,,,,,69.1489971346705,,86.69,87.11,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1986,,,,,,,,False
FO,1987,46340.0,30.598,,,,,69.1489971346705,,88.62,88.82,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1987,,,,,,,,False
FO,1988,46833.0,30.515,,,,,69.1489971346705,,88.99,89.15,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1988,,,,,,,,False
FO,1989,47159.0,30.432,,,,,69.1489971346705,,89.06,89.22,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1989,,,,,,,,False
FO,1990,47276.0,30.594,0.0573065902578797,,,,69.1489971346705,,89.15,89.66,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1990,,,,,,,,False
FO,1991,47123.0,31.154,0.0573065902578797,,,,69.1489971346705,,90.27,90.87,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1991,,,,,,,,False
FO,1992,46746.0,31.872,0.0573065902578797,,,,69.1489971346705,,90.74,91.57,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1992,,,,,,,,False
FO,1993,46277.0,32.596,0.0573065902578797,,,,69.1489971346705,,92.23,92.81,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1993,,,,,,,,False
FO,1994,45848.0,33.33,0.0573065902578797,,,,69.1489971346705,,93.22,93.73,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1994,,,,,,,,False
FO,1995,45625.0,34.071,0.0573065902578797,,,,69.1432664756447,,93.51,93.99,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1995,,,,,,,,False
FO,1996,45624.0,34.822,0.0573065902578797,,,,69.1267908309456,,92.65,93.22,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1996,,,,,,,,False
FO,1997,45789.0,35.354,0.0573065902578797,,,,69.1267908309456,,93.37,93.82,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1997,,,,,,,,False
FO,1998,46094.0,35.654,0.0573065902578797,,1113926695.31996,,69.1210601719198,,92.65,93.15,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1998,,,,,,,,False
FO,1999,46428.0,35.86,0.0573065902578797,,1131532926.23491,,69.1210601719198,,92.65,93.09,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,1999,,,,,,,,False
FO,2000,46738.0,36.337,0.0573065902578797,,1068278259.57863,,69.1210601719198,,93.37,93.65,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2000,,,,,,,,False
FO,2001,46999.0,37.175,0.0573065902578797,,1162024799.34637,,69.1210601719198,,93.65,93.83,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2001,,,,,,,,False
FO,2002,47235.0,38.022,0.0573065902578797,,1276375289.75135,,69.154011461318,,93.94,93.99,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2002,,,,,,,,False
FO,2003,47439.0,38.714,0.0573065902578797,,1500235286.97421,,69.154011461318,,93.94,93.92,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2003,,,,,,,,False
FO,2004,47600.0,39.247,0.0573065902578797,,1708217188.8301,,69.154011461318,,93.65,93.6,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2004,,,,,,,,False
FO,2005,47731.0,39.781,0.0573065902578797,,1754406443.32905,,69.154011461318,,92.51,92.53,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2005,,,,,,,,False
FO,2006,47793.0,40.147,0.0573065902578797,,2014663348.35542,,69.154011461318,,91.3,91.4,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2006,,,,,,,,False
FO,2007,47825.0,40.341,0.0573065902578797,,2333137388.17349,,69.154011461318,,93.19,92.87,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2007,,,,,,,,False
FO,2008,47822.0,40.536,0.0573065902578797,,2488397638.33585,,69.154011461318,,92.88,92.77,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2008,,,,,,,,False
FO,2009,47814.0,40.731,0.0573065902578797,,2295640657.35231,,69.0616045845272,,92.88,92.8,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2009,,,,,,,,False
FO,2010,47803.0,40.926,0.0573065902578797,,2322202663.53728,,69.0508595988539,,92.88,92.71,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2010,,,,,,,,False
FO,2011,47815.0,41.088,0.0573065902578797,,2499152495.01742,,69.0565902578797,,95.45,95.29,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2011,,,,,,,,False
FO,2012,47843.0,41.225,0.0573065902578797,,2414380664.65257,,69.0565902578797,,95.45,95.61,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2012,,,,,,,,False
FO,2013,47901.0,41.363,0.0573065902578797,,2677296440.7172,,69.0565902578797,,98.86,99.36,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2013,,,,,,,,False
FO,2014,47965.0,41.501,0.0573065902578797,,2901131403.11804,,69.067335243553,,99.71,100.81,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2014,,,,,,,,False
FO,2015,48055.0,41.638,0.0573065902578797,,2561824640.6754,,69.067335243553,,99.5,98.4,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2015,,,,,,,,False
FO,2016,48173.0,41.777,0.0573065902578797,,2804863556.01111,,69.0186246418338,,100.79,100.79,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2016,,,,,,,,False
FO,2017,48326.0,41.914,0.0573065902578797,,2969876872.28339,,69.0186246418338,,98.14,98.11,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2017,,,,,,,,False
FO,2018,48497.0,42.064,0.0573065902578797,,3180074747.41076,,69.0078796561605,,98.2,98.25,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2018,,,,,,,,False
FO,2019,48677.0,42.225,0.0573065902578797,,3268839775.69197,,69.0078796561605,,97.81,97.92,Faroe Islands,Europe & Central Asia,,High income,Not classified,Torshavn,-6.91181,61.8926,0,1396.0,FO,2019,,,,,,,,False
FM,1980,72936.0,26.445,,,,,32.1428571428571,,,,"Micronesia, Fed. Sts.",East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Palikir,158.185,6.91771,13,700.0,FM,1980,,,,,,13.849999999999998,13.85,False
FM,1981,75422.0,26.417,,,,,32.1428571428571,,,,"Micronesia, Fed. Sts.",East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Palikir,158.185,6.91771,13,700.0,FM,1981,,,,,,13.85,13.85,False
FM,1982,78015.0,26.35,,,,,32.1428571428571,,,,"Micronesia, Fed. Sts.",East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Palikir,158.185,6.91771,13,700.0,FM,1982,,,,,,13.85,13.85,False
FM,1983,80630.0,26.283,,,106500000.0,,32.1428571428571,,,,"Micronesia, Fed. Sts.",East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Palikir,158.185,6.91771,13,700.0,FM,1983,,,,,,13.85,13.85,False
FM,1984,83192.0,26.216,,,,,32.1428571428571,,,,"Micronesia, Fed. Sts.",East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Palikir,158.185,6.91771,13,700.0,FM,1984,,,,,,16.19084699453552,13.85,False
FM,1985,85641.0,26.149,,,,,32.1428571428571,,,,"Micronesia, Fed. Sts.",East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Palikir,158.185,6.91771,13,700.0,FM,1985,,,,,,26.59559817351598,26.3,False
FM,1986,87904.0,26.083,,,112210000.0,,32.1428571428571,,,,"Micronesia, Fed. Sts.",East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Palikir,158.185,6.91771,13,700.0,FM,1986,,,,,,22.935750815394652,22.42,False
